CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
"10131","Jason Glass         ","289 Bassell Avenue",,,"Argenton","NSW","AU","2284","0000","Jason.M.Glass@spambob.com","(07) 4090 2386",52.00,"RP121 ","IT","HCNMPL50M67G315Q","30000004733675","Diners Club","1016","4539",
"10132","Kristin Gable       ","3555 O Conner Street",,,"Argusto","CZ","IT","88060","0000","Kristin.J.Gable@pookmail.com","0321 5770042",6000.28,"SC259 ","CA","590767737","6011310000000205","Discover","1116","1351",
"10133","Jerome Burley       ","1240 Marshville Road",,,"Arielli","CH","IT","66030","0000","Jerome.D.Burley@dodgeit.com","0314 9940623",304.00,"NE238 ","U.S.","230990006","3088320000000233","JCB","0611","1700",
"10134","Nathan Ouellette    ","2656 Hewes Avenue",,,"Aringo","AQ","IT","67010","0000","Nathan.E.Ouellette@trashymail.com","0384 4011672",5000.90,"NW382 ","CA","249665308","4111580000000231","VISA","0316","6681",
"10067","Amy Randle          ","4316 Nickel Road",,,"Algaida",,"ES","07210","0000","Amy.M.Randle@mailinator.com","91-271-2733",5320.86,"NC292 ","U.S.","515250001","4111130000000169","VISA","1012","1600",
"10068","James Stevens       ","1735 Bailey Drive",,,"Algona","IA","US","50511","0000","James.A.Stevens@spambob.com","937-442-8346",505.00,"NE238 ","IT","PCXXJA75E31F765T","3088260000000124","JCB","0611","5475",
"10136","Rose Hayden         ","815 Parrill Court",,,"Arlington","TN","US","38002","0000","Rose.C.Hayden@trashymail.com","256-309-1415",6000.28,"SE337 ","IT","QMJRCC78D17B839B","30000004425538","Diners Club","0310","5139",
"10137","Tyrone Wright       ","4201 Driftwood Road",,,"Arlington","VA","US","22201","0000","Tyrone.A.Wright@pookmail.com","256-545-9651",18735.70,"WE223 ","UK","ZK462765","4111230000000258","VISA","0715","6703",
"10138","Justin Kay          ","4770 Agriculture Lane",,,"Arlington","VA","US","22202","0000","Justin.L.Kay@mailinator.com","650-354-2138",3780.51,"NE367 ","FR","199010609294179","6011450000000217","Discover","0412","6565",
"10139","Donna Klock         ","3107 Byers Lane",,,"Arlington","NE","US","68002","0000","Donna.K.Klock@spambob.com","319-482-8591",120.00,"SC127 ","U.S.","492230001","4111500000000262","VISA","0808","2601",
"10140","Ruth Riddle         ","111 Elkview Drive",,,"Armentis",,"FR","59280","0000","Ruth.B.Riddle@mailinator.com","05.06.98.20.26",904.86,"SE397 ","IT","BEIFJT77A22I152O","30000005965342","Diners Club","0114","8827",
"10141","Shaquana Kramer     ","4390 Freed Drive",,,"Arnaudville","LA","US","70512","0000","Shaquana.J.Kramer@spambob.com","859-967-6531",853.30,"NW379 ","CA","951465350","370000072438205","American Express","0817","152",
"10142","Kenneth Romo        ","2251 Quincy Street",,,"Arpaia","BN","IT","82011","0000","Kenneth.C.Romo@trashymail.com","0338 7676137",486.00,"NW313 ","IT","KKCVAA62D02H091H","4111960000000276","VISA","0813","6684",
"10358","John Delacruz       ","4291 Oakmound Drive",,,"Boario Terme","BS","IT","25041","0000","John.T.Delacruz@mailinator.com","0322 8760457",1820.08,"NC427 ","ES","X3462299V","3088160000000241","JCB","0715","2370",
"10143","Theresa Wardell     ","1537 Brooke Street",,,"Arqua Polesine","RO","IT","45031","0000","Theresa.W.Wardell@dodgeit.com","0396 4887596",486.00,"SE403 ","U.S.","022868371","30000004212894","Diners Club","0509","7353",
"10144","Alan Robinson       ","3043 Whitman Court",,,"Arrowsmith East","WA","AU","6519","0000","Alan.A.Robinson@trashymail.com","(03) 5341 2171",90.30,"SC259 ","FR","111077311813288","30000000446405","Diners Club","0114","3964",
"10145","Gregg Biddle        ","217 Clearview Drive",,,"Artana",,"ES","12527","0000","Gregg.M.Biddle@pookmail.com","91-417-6769",0.00,"SC328 ","UK","ZM206829C","6011050000000223","Discover","0914","6695",
"10146","Brandy Storer       ","4040 Fairfield Road",,,"Arucas",,"ES","35400","0000","Brandy.I.Storer@spambob.com","91-271-2723",904.86,"NC361 ","UK","NS966726","4111570000000281","VISA","1008","3893",
"10147","Donald Velazquez    ","224 Gandy Street",,,"Aschersleben",,"DE","06431","0000","Donald.H.Velazquez@pookmail.com","08321 88 88 19",9095.04,"WE154 ","IT","NPPGZI62A63B394C","3088150000000259","JCB","1008","6854",
"10148","Gertrude Button     ","976 Melrose Street",,,"Aschersleben",,"DE","06432","0000","Gertrude.H.Button@spambob.com","038752 26 44",863.90,"SW343 ","FR","116043715234816","4111390000000292","VISA","0116","662",
"10149","Tammy Jones         ","1803 Hillhaven Drive",,,"Ashburnham","MA","US","01430","0000","Tammy.J.Jones@spambob.com","970-354-3518",152.00,"NW115 ","IT","UOEBWA42B56L949U","30000005230333","Diners Club","1208","1961",
"10150","Russell Lawlor      ","3164 Clay Lick Road",,,"Ashby Island","NSW","AU","2463","0000","Russell.E.Lawlor@dodgeit.com","(03) 5390 4687",354.00,"NW112 ","IT","FUUMOI42M26H221K","30000006268829","Diners Club","0517","6108",
"10151","Harry Brumback      ","45 Graystone Lakes",,,"Asheboro","NC","US","27203","0000","Harry.L.Brumback@dodgeit.com","773-577-9355",352.00,"SW406 ","FR","783100728217514","6011830000000236","Discover","0515","7694",
"10152","Eric King           ","3804 Traction Street",,,"Asheboro","NC","US","27203","0000","Eric.D.King@mailinator.com","304-365-0929",0.00,"NC358 ","U.S.","023880001","3088270000000263","JCB","1210","6267",
"10153","Daniel Parker       ","375 Jones Street",,,"Asheboro","NC","US","27203","0000","Daniel.V.Parker@mailinator.com","940-220-8480",180.30,"SE208 ","UK","YT546184","30000001839400","Diners Club","1209","1541",
"10154","Bobbie Strawn       ","3541 McDowell Street",,,"Asheville","NC","US","28803","0000","Bobbie.D.Strawn@dodgeit.com","559-367-6361",486.00,"SE271 ","IT","KYHIEA54P64Z232D","370000076753310","American Express","0612","4634",
"10155","Harold Magee        ","565 Cinnamon Lane",,,"Ashland","VA","US","23005","0000","Harold.A.Magee@mailinator.com","503-308-1831",304.00,"NW310 ","UK","YS731666A","370000062548666","American Express","0116","6302",
"10156","Johnathan Billy     ","1254 Coventry Court",,,"ASHURST",,"UK","SO40 7LP","0000","Johnathan.A.Billy@dodgeit.com","079 6280 7344",6000.28,"NW244 ","U.S.","159840001","30000002025462","Diners Club","1016","456",
"10157","Kris Bargas         ","4431 Michigan Avenue",,,"Asinara Lazzaretto","SS","IT","07040","0000","Kris.C.Bargas@pookmail.com","0314 6753635",505.00,"WE220 ","FR","879094724130369","370000029855600","American Express","0313","5078",
"10158","Stephanie Clanton   ","4805 Roosevelt Road",,,"Aspio Terme","AN","IT","60021","0000","Stephanie.B.Clanton@trashymail.com","0343 5562486",0.00,"NW313 ","IT","WOXXWW22R64E217D","30000005177047","Diners Club","0911","8353",
"10159","Melba Whitehead     ","4985 Barnes Avenue",,,"Asquith","NSW","AU","2077","0000","Melba.M.Whitehead@trashymail.com","(07) 4507 5357",2550.00,"RP121 ","ES","0568157B","370000049697800","American Express","0913","4284",
"10160","Carol Johnson       ","628 Freed Drive",,,"Asteasu",,"ES","20159","0000","Carol.R.Johnson@spambob.com","91-345-2188",486.00,"SE265 ","CA","502590987","3088500000000271","JCB","0317","7588",
"10161","Peggy Moran         ","2486 Wood Duck Drive",,,"Athens","ME","US","04912","0000","Peggy.D.Moran@mailinator.com","608-250-4804",354.00,"SE265 ","U.S.","021880001","5500270000000045","Master Card","0310","5078",
"10163","Ivan Case           ","2540 School Street",,,"Athens","TX","US","75751","0000","Ivan.J.Case@dodgeit.com","512-391-4111",6000.28,"SC130 ","U.S.","023868154","30000006492312","Diners Club","0212","8896",
"10164","Jamar Bellantoni    ","1571 Dale Avenue",,,"Atitjere","NT","AU","0872","0000","Jamar.M.Bellantoni@mailinator.com","(02) 6725 6143",863.90,"SW409 ","U.S.","023867809","30000004108944","Diners Club","0515","9927",
"10165","Melba Rhodes        ","1971 Stoneybrook Road",,,"Atlanta","GA","US","30303","0000","Melba.D.Rhodes@trashymail.com","503-637-8821",18735.70,"NC427 ","U.S.","147170001","30000000345268","Diners Club","1113","4333",
"10166","Kathleen Nowakowski ","296 Meadow Lane",,,"Atlanta","GA","US","30305","0000","Kathleen.J.Nowakowski@trashymail.com","803-875-0993",9095.04,"NC298 ","IT","AIXOAA81R24B409P","4111450000000302","VISA","0215","8925",
"10167","Bob Davenport       ","488 Lonely Oak Drive",,,"Atlanta","GA","US","30345","0000","Bob.N.Davenport@pookmail.com","512-912-9995",492.00,"NE103 ","FR","128102238763858","6011590000000244","Discover","0711","3061",
"10168","Robert Leon         ","4228 Hawks Nest Lane",,,"Atlanta","GA","US","30303","0000","Robert.D.Leon@dodgeit.com","215-389-0435",486.00,"SW217 ","CA","226825586","6011000608237370","Discover","1109","6302",
"10169","David Uchida        ","1824 Bombardier Way",,,"Atlanta","GA","US","30303","0000","David.T.Uchida@trashymail.com","763-783-6376",486.00,"NC424 ","IT","AXXSAX96C47Z214C","5500160000000055","Master Card","1214","8064",
"10170","James Mejias        ","2720 Wright Court",,,"Atlanta","GA","US","30303","0000","James.T.Mejias@dodgeit.com","603-424-8684",853.30,"RP190 ","IT","IUAMAX34R05E234Z","4111110083835160","VISA","0909","1768",
"10171","Jennifer Howard     ","3339 Twin Willow Lane",,,"Atlanta","GA","US","30329","0000","Jennifer.M.Howard@spambob.com","559-927-9392",120.00,"SC199 ","IT","SQOOUI42T60G511Z","6011500000000250","Discover","0313","1768",
"10172","Nolan Gilson        ","4920 Jennifer Lane",,,"Atlanta","GA","US","30303","0000","Nolan.M.Gilson@dodgeit.com","816-818-2605",673.00,"RP385 ","ES","2978716D","4111710000000317","VISA","0315","4442",
"10173","James Lewis         ","4698 Oakmound Road",,,"Atlanta","GA","US","30303","0000","James.D.Lewis@trashymail.com","317-885-5652",5320.86,"NW181 ","U.S.","530990001","370000056698766","American Express","0412","2885",
"10174","Dorothy Butts       ","1814 Big Indian",,,"Atlanta","GA","US","30329","0000","Dorothy.R.Butts@mailinator.com","601-348-1985",9095.04,"NW382 ","IT","ZVDAXX22T27I360F","370000001655903","American Express","0909","9926",
"13136","義輝              ","佐渡山","９丁目",,"燕市","新潟県","JP","9590202","0000","yoshiteru-9-miyamae@hotmail.co.jp","0241-42-5533",0.00,"NE175 ","CA","695960401","4111730000000323","VISA","0712","8827",
"10176","Christine Harris    ","736 Thomas Street",,,"Atlanta","GA","US","30303","0000","Christine.F.Harris@spambob.com","260-710-7061",90.30,"SW148 ","U.S.","012900003","370000055930046","American Express","0712","5296",
"10177","Dawn Dipietro       ","4910 Maple Court",,,"Atlanta","GA","US","30303","0000","Dawn.W.Dipietro@spambob.com","551-482-1035",0.00,"RP385 ","ES","2064701Z","370000010792184","American Express","0112","561",
"10178","Mark Lawson         ","1185 Star Route",,,"Atlanta","GA","US","30303","0000","Mark.C.Lawson@dodgeit.com","573-306-2011",2550.00,"RP253 ","CA","263956336","370000044955096","American Express","1109","5629",
"10179","Jana Hall           ","2050 Randolph Street",,,"Atlantic City","NJ","US","08401","0000","Jana.R.Hall@mailinator.com","410-971-3586",304.00,"NC361 ","ES","X4152416L","370000052672104","American Express","1015","3270",
"10180","Matthew Hayes       ","1065 Bungalow Road",,,"Atlantic City","NJ","US","08401","0000","Matthew.V.Hayes@spambob.com","212-848-2673",290.48,"NC160 ","ES","8789084W","370000000884025","American Express","1112","24",
"10181","Terry Corpus        ","2509 College View",,,"Atrani","SA","IT","84010","0000","Terry.L.Corpus@mailinator.com","0344 9462326",673.00,"SW148 ","IT","PAEBAX69D14Z324R","4111150000000332","VISA","0817","688",
"10182","Domingo Kistler     ","4030 George Avenue",,,"Atxondo",,"ES","48292","0000","Domingo.L.Kistler@trashymail.com","91-102-6569",354.00,"RP121 ","ES","8003890M","5500660000000062","Master Card","0808","3846",
"10183","Arlene Cruz         ","4858 Bottom Lane",,,"Auburn","WA","US","98002","0000","Arlene.M.Cruz@mailinator.com","817-905-6598",352.00,"SW211 ","IT","CQQVJC41M50H989G","3088740000000299","JCB","1010","8764",
"10184","Dean Damm           ","40 Hornor Avenue",,,"Auch",,"FR","32000","0000","Dean.F.Damm@pookmail.com","05.27.39.46.69",0.00,"NW313 ","FR","285075527815529","370000069933366","American Express","0512","5620",
"10185","Gregory Valenza     ","4709 Sheila Lane",,,"AUCHLEVEN",,"UK","AB52 5JO","0000","Gregory.E.Valenza@mailinator.com","078 0937 6317",180.30,"NE370 ","CA","406100800","370000063031126","American Express","1111","662",
"10186","Susan Hester        ","2650 Hall Street",,,"Augusta","GA","US","30901","0000","Susan.N.Hester@mailinator.com","256-885-8897",505.00,"NC232 ","CA","429663255","4111370000000344","VISA","0408","110",
"10359","James Armstrong     ","4544 Hidden Valley Road",,,"Bobigny",,"FR","93000","0000","James.V.Armstrong@pookmail.com","05.78.34.01.73",3780.51,"SC262 ","UK","MA467934D","4111920000000353","VISA","1217","9508",
"10187","Mildred Carey       ","3362 Post Avenue",,,"Aulnay-sous-bois",,"FR","93600","0000","Mildred.M.Carey@mailinator.com","03.43.65.57.75",5869.40,"NE373 ","ES","5876860S","370000021877834","American Express","0617","6812",
"10188","Lynette Felix       ","1555 Lee Avenue",,,"Aurora","CO","US","80015","0000","Lynette.G.Felix@spambob.com","713-238-1039",6101.00,"WE355 ","IT","CWZZTE13H44F360P","30000002250599","Diners Club","0614","4662",
"10189","Bret Ferguson       ","567 Emeral Dreams Drive",,,"Aurora","IL","US","60506","0000","Bret.J.Ferguson@spambob.com","443-278-3268",180.30,"SC391 ","ES","3997605K","370000074665706","American Express","0314","6026",
"10190","Harrison Paine      ","4897 Wilmar Farm Road",,,"Austell","GA","US","30001","0000","Harrison.K.Paine@spambob.com","909-987-3961",0.00,"SW142 ","CA","537987729","6011550000000263","Discover","1016","6110",
"10191","Jamie Stewart       ","1857 McDonald Avenue",,,"Austin","TX","US","78749","0000","Jamie.D.Stewart@trashymail.com","386-451-9060",298.83,"SE400 ","IT","TRDWTZ78P25A418P","6011800000000270","Discover","0913","5423",
"10192","John Hollingshead   ","1871 Matthews Street",,,"Austin","TX","US","78749","0000","John.J.Hollingshead@pookmail.com","516-656-7652",2550.00,"NW112 ","IT","RAAJUU77H65I874B","370000018011868","American Express","0410","4236",
"10194","Gary Libby          ","4625 Norman Street",,,"Austin","TX","US","78748","0000","Gary.D.Libby@trashymail.com","210-452-9446",3780.51,"WE220 ","U.S.","514250001","30000001471238","Diners Club","1017","4955",
"10195","Yasmin Cole         ","2756 Johnson Street",,,"Austin","TX","US","78664","0000","Yasmin.D.Cole@pookmail.com","703-633-1911",152.00,"NC424 ","ES","1062903G","4111030000000369","VISA","1108","7426",
"10196","Kevin Copeland      ","4799 Poplar Street",,,"Austin","TX","US","78744","0000","Kevin.K.Copeland@trashymail.com","443-659-0961",0.00,"NE178 ","U.S.","226990001","4111600000000377","VISA","0610","102",
"10197","Dessie Thomas       ","4117 Todds Lane",,,"Austin","TX","US","78749","0000","Dessie.J.Thomas@trashymail.com","605-280-7239",5320.86,"NE235 ","IT","KSDZAA33P23I642D","5500080000000071","Master Card","0413","3820",
"10198","Kevin Williamson    ","614 Emily Drive",,,"AUTHORPE",,"UK","LN11 9AM","0000","Kevin.J.Williamson@pookmail.com","070 3563 7529",0.00,"SW277 ","CA","007298755","370000031683974","American Express","1208","547",
"10200","Paul Ringo          ","1098 Jail Drive",,,"Avellino","AV","IT","83100","0000","Paul.M.Ringo@pookmail.com","0345 9983647",298.83,"RP319 ","UK","BA012376B","6011850000000291","Discover","1108","9549",
"10201","Lee Dinges          ","60 Badger Pond Lane",,,"Avellino","AV","IT","83100","0000","Lee.C.Dinges@trashymail.com","0387 9116871",152.00,"SE400 ","UK","MW932159B","3088570000000316","JCB","0909","5570",
"10135","Natalie White       ","3233 Rivendell Drive",,,"Arlington","TX","US","76011","0000","Natalie.D.White@dodgeit.com","916-866-4992",492.00,"SE397 ","ES","4674010L","4111760000000247","VISA","1209","5004",
"10203","Jodi Bugg           ","1177 Petunia Way",,,"Avio","TN","IT","38063","0000","Jodi.S.Bugg@spambob.com","0396 3484999",904.86,"NC100 ","FR","253057511771656","370000050638032","American Express","0208","2830",
"10204","Ronald Hale         ","3860 Calico Drive",,,"Azzano San Paolo","BG","IT","24052","0000","Ronald.K.Hale@mailinator.com","0354 9879912",3780.51,"WE223 ","U.S.","578430002","4111330000000389","VISA","0214","5620",
"10205","Tony Smith          ","3351 Thomas Street",,,"Biers",,"FR","34500","0000","Tony.S.Smith@dodgeit.com","05.36.09.61.22",5000.90,"SW346 ","ES","2048564T","6011300000000305","Discover","1211","561",
"10207","Henry Williams      ","303 School Street",,,"Back Plains","QLD","AU","4361","0000","Henry.C.Williams@spambob.com","(03) 5390 3807",5231.00,"SW346 ","UK","TS214786A","370000006836532","American Express","0509","5752",
"10208","Leroy Boynton       ","3357 Mahlon Street",,,"Bad Reichenhall",,"DE","83424","0000","Leroy.S.Boynton@pookmail.com","09402 70 09 88",6000.28,"SC259 ","IT","WEUTWK32T09F486S","3088180000000322","JCB","0112","7442",
"10364","Kathy Barnett       ","2622 Spring Street",,,"Boise","ID","US","83702","0000","Kathy.A.Barnett@pookmail.com","720-622-1961",0.00,"NC424 ","IT","UUUAUX39M46B525R","370000020575439","American Express","0610","2931",
"10209","Steven Oneil        ","2116 James Martin Circle",,,"Bad Salzuflen Werl-aspe",,"DE","32108","0000","Steven.C.Oneil@dodgeit.com","040 95 45 42",6000.28,"SW412 ","FR","109047850105932","30000001256407","Diners Club","0608","5142",
"10210","Brittany Almeida    ","3605 Finwood Road",,,"Bad Schandau",,"DE","01814","0000","Brittany.S.Almeida@dodgeit.com","05954 17 15 47",18735.70,"SC127 ","FR","730080119453376","3088290000000337","JCB","0508","5693",
"10211","Allen Rice          ","491 Browning Lane",,,"Badia Di Cava De Tirreni","SA","IT","84010","0000","Allen.L.Rice@pookmail.com","0310 4718739",6101.00,"WE223 ","UK","YH860602C","4111920000000395","VISA","1117","5296",
"10212","James Tincher       ","2916 Keyser Ridge Road",,,"Bagdad","TAS","AU","7030","0000","James.J.Tincher@trashymail.com","(08) 8788 7578",492.00,"SE136 ","CA","682336201","3088710000000342","JCB","0417","5397",
"10213","Sammy Morris        ","4715 Sampson Street",,,"Bagley","WI","US","53801","0000","Sammy.F.Morris@spambob.com","641-384-8061",486.00,"WE151 ","U.S.","023867908","5500000112582220","Master Card","0115","3816",
