CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESREP_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
10564,John Barron         ,2113 Crummit Lane,,,Capiago Intimiano,CO,IT,22070,0,John.S.Barron@spambob.com,0387 7479273,853.3,SE403 ,IT,NYWMXZ55S16G238Z,4.11181E+15,VISA,309,3248,
10565,Rachel Monson       ,3263 Oak Avenue,,,Capitol Heights,MD,US,20027,0,Rachel.A.Monson@mailinator.com,806-331-6039,673,SE205 ,CA,714302254,3.7E+14,American Express,613,5626,
10566,Cortney Barrera     ,120 Stuart Street,,,Capizzone,BG,IT,24030,0,Cortney.D.Barrera@trashymail.com,0397 9268809,6101,WE415 ,IT,PPTDCJ59E62D383M,6.011E+15,Discover,1217,4114,
10567,Alice Sheckler      ,3533 Essex Court,,,Capo D'Orlando,ME,IT,98071,0,Alice.N.Sheckler@mailinator.com,0367 3186842,6000.28,SC127 ,FR,1.57126E+14,5.5E+15,Master Card,110,5105,
10569,Linda Carter        ,529 Johnson Street,,,Capostrada,PT,IT,51033,0,Linda.L.Carter@dodgeit.com,0329 1301869,568.3,SC127 ,FR,2.05123E+14,5.50041E+15,Master Card,511,7949,
10570,Loretta David       ,1575 Logan Lane,,,Capriano Del Colle,BS,IT,25020,0,Loretta.J.David@spambob.com,0350 9549135,290.48,SW277 ,IT,OEUNAX40E50D383N,3.08861E+15,JCB,410,150,
10572,Frederick Montero   ,715 Frosty Lane,,,Caprile,BI,IT,13864,0,Frederick.S.Montero@trashymail.com,0395 4482246,853.3,SW214 ,IT,SEIPBA08H66I622X,3.08816E+15,JCB,1113,6045,
10574,Anthony Brandon     ,4228 Hickory Street,,,Capriva Del Friuli,GO,IT,34070,0,Anthony.V.Brandon@spambob.com,0370 8956263,352,WE286 ,CA,675991293,3.7E+14,American Express,410,3857,
10575,Kenny Jordan        ,2574 Lauren Drive,,,Capron,VA,US,23829,0,Kenny.M.Jordan@mailinator.com,804-418-1956,304,SE136 ,IT,KDVMQT04E44H014T,4.11116E+15,VISA,1110,7588,
10576,Krista Velez        ,3731 Marigold Lane,,,Caravita,NA,IT,80040,0,Krista.S.Velez@mailinator.com,0350 2747307,52,NW118 ,IT,TRXSEO56B23F930Z,4.11108E+15,VISA,810,2994,
10577,Emily Lopez         ,2796 Brown Street,,,Carbondale,IL,US,62901,0,Emily.J.Lopez@dodgeit.com,202-315-2212,904.86,RP190 ,UK,RS924013D,3.7E+14,American Express,616,5142,
10579,Ada Person          ,1136 Star Route,,,Carboneros,,ES,23211,0,Ada.J.Person@pookmail.com,91-345-2149,505,SW343 ,ES,6227422B,3E+13,Diners Club,1113,1768,
10581,Clair Edwards       ,1287 Emeral Dreams Drive,,,Cardeto,RC,IT,89060,0,Clair.B.Edwards@spambob.com,0363 5645506,486,NW181 ,CA,263953903,3E+13,Diners Club,114,869,
10582,William Anthony     ,4515 Andy Street,,,Caria,VV,IT,89862,0,William.C.Anthony@spambob.com,0342 3415360,0,NW310 ,IT,JRTDFX96A65L942X,4.11142E+15,VISA,1013,3354,
10596,Jennifer Hobbs      ,1372 Irving Road,,,Carrara,MS,IT,54033,0,Jennifer.G.Hobbs@dodgeit.com,0343 2026546,52,NE301 ,CA,786090530,3.08837E+15,JCB,1010,1700,
10584,Perry Wilson        ,2139 Morgan Street,,,Carlino,UD,IT,33050,0,Perry.G.Wilson@trashymail.com,0368 3292855,9095.04,NW316 ,FR,1.19037E+14,6.0119E+15,Discover,416,9084,
10585,Graciela King       ,4568 Fantages Way,,,Carlsbad,CA,US,92009,0,Graciela.H.King@mailinator.com,505-264-8399,6101,SC388 ,U.S.,52960004,3E+13,Diners Club,717,1309,
10586,Maria Shiver        ,2306 Hewes Avenue,,,Carlsbad,TX,US,76934,0,Maria.M.Shiver@dodgeit.com,859-916-7229,0,RP385 ,IT,XMATIX52R18E415N,3.08802E+15,JCB,1111,5068,
10587,Steven Webster      ,1703 Vine Street,,,Carlsbad,TX,US,76934,0,Steven.A.Webster@trashymail.com,631-947-1618,90.3,NW316 ,UK,YA369970C,6.011E+15,Discover,610,2829,
10588,Florence Boyd       ,3875 Olen Thomas Drive,,,Carlsbad,CA,US,92009,0,Florence.C.Boyd@pookmail.com,619-563-1958,290.48,NW316 ,U.S.,230990004,3.7E+14,American Express,113,2072,
10589,Sarah Velez         ,510 Harvest Lane,,,Carlsbad,CA,US,92009,0,Sarah.W.Velez@dodgeit.com,619-260-2952,863.9,NE178 ,FR,7.66051E+14,3E+13,Diners Club,1012,2965,
10590,Paul Wager          ,1371 Jones Street,,,Carlyle,VIC,AU,3685,0,Paul.D.Wager@pookmail.com,(02) 4746 9552,180.3,WE154 ,CA,515086163,6.01148E+15,Discover,412,7873,
10591,Lorenzo Page        ,3394 Plainfield Avenue,,,Carmignano,PO,IT,59015,0,Lorenzo.J.Page@pookmail.com,0382 9265151,5320.86,NE103 ,IT,TIUKHL58T07C482W,6.011E+15,Discover,1016,5962,
10592,John Ibarra         ,3887 Confederate Drive,,,Carnegie,PA,US,15106,0,John.A.Ibarra@spambob.com,512-707-1769,352,SC256 ,FR,2.11066E+14,3.08843E+15,JCB,1211,2784,
10593,Willie Swan         ,4947 Cameron Road,,,Carovilli,IS,IT,86083,0,Willie.D.Swan@spambob.com,0340 3555550,304,WE223 ,IT,PPETLI96D43I582H,3.7E+14,American Express,517,3536,
12125,Judy Morris         ,3952 Jewell Road,,,MOSCOW,,UK,KA4 1BR,0,Judy.A.Morris@dodgeit.com,078 3704 8933,6101,NC427 ,CA,131778292,4.11158E+15,VISA,1213,902,
10594,Lashon Oconnor      ,3909 Edwards Street,,,Carpegna,PG,IT,61021,0,Lashon.D.Oconnor@dodgeit.com,0326 4930185,9095.04,WE349 ,UK,HH978721B,4.11155E+15,VISA,1213,9926,
10595,Jeanne Ward         ,4963 Woodhill Avenue,,,Carpi,MO,IT,41012,0,Jeanne.S.Ward@spambob.com,0363 8596072,5869.4,SE271 ,IT,QVDFDA14B04F555R,6.01155E+15,Discover,517,4481,
10667,Emma Stallworth     ,388 Maud Street,,,Cenon,,FR,33150,0,Emma.T.Stallworth@trashymail.com,04.48.06.54.92,0,WE223 ,CA,189469950,3.08813E+15,JCB,909,9952,
10598,Thomas Usrey        ,3077 Thorn Street,,,Carrollton,TX,US,75006,0,Thomas.A.Usrey@mailinator.com,864-246-7788,486,NW247 ,IT,HDCKVZ79P18A069R,6.01166E+15,Discover,512,7358,
10599,Milton Johnson      ,1831 Fantages Way,,,Cartersville,GA,US,30120,0,Milton.B.Johnson@spambob.com,404-720-4912,505,WE151 ,IT,VIAZBH12T29D998M,3.7E+14,American Express,514,9558,
10600,Edwin Johnson       ,4389 Hiddenview Drive,,,Cary,NC,US,27513,0,Edwin.K.Johnson@pookmail.com,217-459-9054,1820.08,NW118 ,ES,8483413R,4.11179E+15,VISA,710,328,
10601,George Hughes       ,273 Park Street,,,Casacanditella,CH,IT,66010,0,George.Y.Hughes@mailinator.com,0386 2685207,298.83,WE151 ,FR,1.32065E+14,3.7E+14,American Express,217,2931,
10602,Carol Fuchs         ,1190 Hurry Street,,,Casaferro,NA,IT,80034,0,Carol.F.Fuchs@mailinator.com,0344 0725847,354,NC160 ,UK,LW048465A,3.088E+15,JCB,709,1346,
10603,Joseph Malott       ,3629 Star Route,,,Casal Velino Marina,SA,IT,84050,0,Joseph.E.Malott@spambob.com,0381 7509043,0,NE175 ,UK,JZ735176A,4.11194E+15,VISA,512,2186,
10604,David Hale          ,3117 Glendale Avenue,,,Casalsigone,CR,IT,26010,0,David.J.Hale@dodgeit.com,0313 0184598,673,SC328 ,ES,3902978Q,6.01129E+15,Discover,817,6610,
10605,Kristin Ebner       ,491 Longview Avenue,,,Case Mezzano,RA,IT,48018,0,Kristin.D.Ebner@pookmail.com,0380 7610538,180.3,SC391 ,U.S.,23867901,3.7E+14,American Express,111,2326,
10606,William Schwartz    ,282 Biddie Lane,,,Caselle In Pittari,SA,IT,84030,0,William.L.Schwartz@pookmail.com,0340 6258387,352,SC262 ,CA,327768784,3.7E+14,American Express,513,1788,
10608,Jennifer Hyatt      ,3512 Johnstown Road,,,Casignana,RC,IT,89030,0,Jennifer.W.Hyatt@dodgeit.com,0395 2291056,9095.04,RP253 ,CA,193922051,3.08822E+15,JCB,814,7643,
10610,Mark Davis          ,247 Adams Avenue,,,Casola,MO,IT,41045,0,Mark.X.Davis@dodgeit.com,0319 1512429,6000.28,NE109 ,IT,KQUXCB67P16D575K,6.01171E+15,Discover,1008,6382,
10611,Janice Carrico      ,861 Hilltop Haven Drive,,,Casperia,RI,IT,2041,0,Janice.S.Carrico@pookmail.com,0397 1184273,0,NE307 ,U.S.,22868178,3.08867E+15,JCB,910,9492,
10612,Rosita Wimmer       ,1918 Farland Street,,,Cassano D'Adda,MI,IT,20062,0,Rosita.E.Wimmer@trashymail.com,0361 1455334,6000.28,NW181 ,UK,NH313152C,4.11135E+15,VISA,1112,3316,
10613,Charles Andersen    ,1184 Gregory Lane,,,Cassano Magnago,VA,IT,21012,0,Charles.K.Andersen@trashymail.com,0357 0372712,6101,SC193 ,IT,SLNLLM43M11D937P,6.01146E+15,Discover,317,158,
10614,Nancy Kelley        ,2509 Morris Street,,,Cassone,VR,IT,37018,0,Nancy.R.Kelley@pookmail.com,0337 3206257,6000.28,SC391 ,U.S.,433590001,3.0888E+15,JCB,511,3135,
10616,Stephanie Donovan   ,694 Short Street,,,Castagnole Lanze,AT,IT,14054,0,Stephanie.M.Donovan@dodgeit.com,0384 7663773,568.3,WE157 ,UK,HT166562D,3.7E+14,American Express,413,2527,
10618,Jayson Gaddy        ,607 Wood Duck Drive,,,Castel Del Rio,BO,IT,40022,0,Jayson.A.Gaddy@spambob.com,0339 4828975,290.48,NC298 ,CA,55873715,3E+13,Diners Club,1014,6561,
10676,Horace Muse         ,1810 Modoc Alley,,,Cerralbo,,ES,37291,0,Horace.V.Muse@trashymail.com,91-271-2735,952,SE136 ,U.S.,398270001,4.11196E+15,VISA,510,7132,
10619,Robert Mcburney     ,2792 Morningview Lane,,,Castel Di Tusa,ME,IT,98070,0,Robert.L.Mcburney@spambob.com,0370 7715148,5320.86,NC364 ,CA,671961233,3.7E+14,American Express,609,9293,
10620,Patricia Foreman    ,2405 O Conner Street,,,Castel Rigone,PG,IT,6060,0,Patricia.J.Foreman@trashymail.com,0389 9468293,354,WE352 ,ES,X4261978D,3.08819E+15,JCB,415,3265,
10621,Alma Laux           ,4527 Counts Lane,,,Castel San Lorenzo,SA,IT,84049,0,Alma.R.Laux@spambob.com,0394 0428398,1820.08,SW277 ,ES,2814613B,4.11132E+15,VISA,313,456,
10622,Denise Scannell     ,361 Leroy Lane,,,Castelbello Ciardes,BZ,IT,39020,0,Denise.R.Scannell@mailinator.com,0311 2824756,863.9,SW346 ,UK,RA230585C,3.08879E+15,JCB,916,7548,
10624,Angela Cheesman     ,4821 Roguski Road,,,Castelldefels,,ES,8860,0,Angela.D.Cheesman@trashymail.com,91-345-2132,5231,SC394 ,CA,482575156,4.11186E+15,VISA,913,8161,
10625,Donald Hopp         ,2755 Circle Drive,,,Castelletto Monferrato,AL,IT,15040,0,Donald.A.Hopp@spambob.com,0341 6349920,904.86,WE154 ,CA,427386289,3.7E+14,American Express,115,7028,
10627,Lois Gosney         ,3667 Whitetail Lane,,,Castelli Calepio,BG,IT,24060,0,Lois.F.Gosney@mailinator.com,0329 3627454,304,SC394 ,IT,EEIJST59L12G583I,4.11101E+15,VISA,211,9492,
10628,Catherine Valenzuela,2547 Brownton Road,,,Castellina In Chianti,SI,IT,53011,0,Catherine.A.Valenzuela@dodgeit.com,0321 5635265,904.86,SC130 ,IT,MGAAUX00B42I449M,4.111E+15,VISA,712,5965,
10629,Roger Valentin      ,2887 Wilmar Farm Road,,,Castellina Marittima,PI,IT,56040,0,Roger.L.Valentin@trashymail.com,0368 1028223,90.3,RP319 ,IT,NIICVF61C04D184K,3.7E+14,American Express,1109,6107,
10630,Velma Dickson       ,488 Crummit Lane,,,Castellinaldo,CN,IT,12050,0,Velma.D.Dickson@trashymail.com,0395 0074775,568.3,NC100 ,CA,140164641,4.11155E+15,VISA,1211,9665,
10631,Mercedes Wightman   ,1236 College Avenue,,,Castellinaldo,CN,IT,12050,0,Mercedes.F.Wightman@pookmail.com,0312 8651383,486,WE421 ,ES,8939541Q,3E+13,Diners Club,1016,1127,
10632,Kenneth Taylor      ,2985 Post Avenue,,,Castellnovo,,ES,12413,0,Kenneth.L.Taylor@mailinator.com,91-103-1860,853.3,SW280 ,CA,528012404,4.11121E+15,VISA,317,5729,
10633,Raymond Hammond     ,557 Ashton Lane,,,Castello D'Agogna,PV,IT,27030,0,Raymond.E.Hammond@trashymail.com,0340 2578918,0,SW409 ,CA,127687812,4.11117E+15,VISA,1211,9135,
10634,Peggie Watkins      ,2956 Froe Street,,,Castelluccio Valmaggiore,FG,IT,71020,0,Peggie.K.Watkins@mailinator.com,0376 6507607,354,NW379 ,U.S.,50960002,3.0885E+15,JCB,615,6561,
10635,Jack Wittman        ,322 Wood Duck Drive,,,Castelnovo Del Friuli,PN,IT,33090,0,Jack.S.Wittman@pookmail.com,0326 6417252,352,SC259 ,FR,8.2905E+14,3.08856E+15,JCB,116,4901,
10636,Michael Mcintyre    ,3265 Mattson Street,,,Castelnuovo Belbo,AT,IT,14043,0,Michael.R.Mcintyre@spambob.com,0332 5639698,0,WE349 ,ES,8566799N,3.7E+14,American Express,911,9508,
10638,Clinton Cabrera     ,3768 Villa Drive,,,Castelverde Di Lunghezza,RM,IT,10,0,Clinton.N.Cabrera@spambob.com,0348 1590910,6101,NE172 ,ES,6277187G,3.7E+14,American Express,1213,2241,
10639,Anna Golden         ,911 Rebecca Street,,,Castiglione,LE,IT,73030,0,Anna.R.Golden@dodgeit.com,0364 6763428,5231,NE307 ,FR,730092B02504001,6.01136E+15,Discover,109,4352,
10640,Clinton Read        ,2684 Ottis Street,,,Castiglione Di Sicilia,CT,IT,95012,0,Clinton.B.Read@dodgeit.com,0348 4196180,568.3,WE157 ,U.S.,23868031,6.01107E+15,Discover,413,711,
10641,Latosha Lynch       ,227 Glory Road,,,Castiglione D'Intelvi,CO,IT,22023,0,Latosha.G.Lynch@dodgeit.com,0349 8749019,1782.03,SW211 ,CA,322397985,3.7E+14,American Express,211,4027,
10642,Peter Han           ,3615 Calico Drive,,,Castiglione Torinese,TO,IT,10090,0,Peter.F.Han@dodgeit.com,0383 3685768,568.3,SE268 ,IT,XROXFF10E12B720A,4.11155E+15,VISA,1017,4428,
10643,Antonio Campbell    ,1300 Maloy Court,,,Casto,BS,IT,25070,0,Antonio.S.Campbell@mailinator.com,0356 1898232,568.3,SC325 ,UK,AH108481C,3.7E+14,American Express,708,851,
10644,Robert Brown        ,1501 Honeysuckle Lane,,,Castro-Urdiales,,ES,39700,0,Robert.M.Brown@dodgeit.com,91-102-2206,568.3,SC388 ,FR,2.14069E+14,3.7E+14,American Express,912,5348,
10645,Adam Blakeney       ,1139 Nickel Road,,,Catanzaro Sala,CZ,IT,88100,0,Adam.T.Blakeney@trashymail.com,0349 5961114,52,SC391 ,U.S.,22868217,3.08884E+15,JCB,814,6107,
10646,Alvin Dupuis        ,4280 Circle Drive,,,Cattinara,TS,IT,34149,0,Alvin.M.Dupuis@dodgeit.com,0313 3428492,568.3,SE397 ,CA,18220566,6.011E+15,Discover,415,6768,
10647,Latasha Allen       ,925 B Street,,,Cava De' Tirreni,SA,IT,84013,0,Latasha.J.Allen@mailinator.com,0372 7821297,120,WE223 ,UK,OE029362D,3E+13,Diners Club,316,1043,
10648,Jacqueline Wilkins  ,3207 Neville Street,,,Cavallermaggiore,CN,IT,12030,0,Jacqueline.E.Wilkins@spambob.com,0311 9829318,2550,SE334 ,IT,SCLIOA36C61E914S,3.08864E+15,JCB,415,3010,
10649,Wendi Kovach        ,1775 Earnhardt Drive,,,Cavallino,LE,IT,73020,0,Wendi.J.Kovach@mailinator.com,0373 0603012,505,SC256 ,ES,4237688F,3.08885E+15,JCB,1017,6302,
10650,Bess Amaya          ,3899 Webster Street,,,Cavan,NSW,AU,2582,0,Bess.C.Amaya@pookmail.com,(02) 4039 4067,2550,NE109 ,FR,8.32126E+14,4.11185E+15,VISA,408,5729,
10578,Barbra Loveless     ,3365 Michael Street,,,Carbondale,IL,US,62901,0,Barbra.K.Loveless@spambob.com,919-787-7455,486,SC124 ,IT,GUICQX98T25C004Z,6.01149E+15,Discover,712,3653,
10652,Lynn Johnson        ,1517 Bridge Avenue,,,Caviola,BL,IT,32020,0,Lynn.P.Johnson@dodgeit.com,0321 4611133,853.3,NC163 ,ES,5871273V,3E+13,Diners Club,709,4126,
10653,Loren Mitchell      ,1762 Little Street,,,Cayenne,,FR,97300,0,Loren.J.Mitchell@mailinator.com,01.07.95.30.80,9095.04,NC160 ,ES,X2730653R,4.11126E+15,VISA,411,6854,
10654,Charles Clark       ,1654 Platinum Drive,,,Cazenovia,NY,US,13035,0,Charles.S.Clark@trashymail.com,863-676-7083,5231,SW148 ,ES,8882597C,3E+13,Diners Club,412,4953,
10655,Ronald Singleton    ,3711 Steele Street,,,Cazzago Brabbia,VA,IT,21020,0,Ronald.J.Singleton@dodgeit.com,0384 6883506,0,SE139 ,IT,POAJRT66A18A477Z,3.7E+14,American Express,116,6890,
10656,Stephen Harris      ,1636 Massachusetts Avenue,,,Cazzano Sant'Andrea,BG,IT,24024,0,Stephen.G.Harris@trashymail.com,0355 3849189,486,WE157 ,IT,BEUZOA80P64F394T,3.08882E+15,JCB,615,4952,
10657,Beverly Gamble      ,2872 Adams Drive,,,Cecilton,MD,US,21913,0,Beverly.J.Gamble@dodgeit.com,208-798-4677,354,WE151 ,U.S.,23867833,3E+13,Diners Club,609,8245,
10659,Nga Arruda          ,2785 Chandler Hollow Road,,,Cedar Rapids,IA,US,52401,0,Nga.J.Arruda@trashymail.com,203-844-2572,1820.08,NW376 ,ES,1259654J,6.01156E+15,Discover,1116,5395,
10660,Clara Villarreal    ,1957 Nixon Avenue,,,Celedizzo,TN,IT,38024,0,Clara.F.Villarreal@spambob.com,0335 0884226,290.48,WE154 ,IT,YPRYYY21S64F568N,3.08885E+15,JCB,609,9036,
10661,Ruth Canales        ,1074 Fort Street,,,Cellara,CS,IT,87050,0,Ruth.J.Canales@dodgeit.com,0322 4521364,1782.03,WE286 ,ES,2052056L,3E+13,Diners Club,913,1135,
10662,Glenn Hughes        ,2734 Lowland Drive,,,Cellino San Marco,BR,IT,72020,0,Glenn.A.Hughes@spambob.com,0393 0806225,863.9,NC358 ,IT,XOUZNC70M08Z324R,6.01171E+15,Discover,1113,3131,
10664,Pamela Beaver       ,1770 Hillcrest Avenue,,,Cellorigo,,ES,26212,0,Pamela.M.Beaver@spambob.com,91-102-2417,120,SC256 ,FR,1.34113E+14,4.11165E+15,VISA,310,2601,
10666,Nancy Mills         ,2672 Beechwood Drive,,,Cement Mills,QLD,AU,4352,0,Nancy.B.Mills@dodgeit.com,(03) 9034 8246,6101,NW187 ,FR,1.73087E+14,3E+13,Diners Club,213,8129,
10669,Sandra Felix        ,2551 Airplane Avenue,,,Centennial,CO,US,80112,0,Sandra.A.Felix@mailinator.com,352-224-8028,123,SE271 ,UK,PG877087,4.11157E+15,VISA,817,3598,
10670,Christine Moulton   ,4593 Baker Avenue,,,Centerville,IA,US,52544,0,Christine.W.Moulton@trashymail.com,209-755-8464,579,NC166 ,ES,6687593K,3E+13,Diners Club,217,6623,
10673,Samantha Gilden     ,4540 Custer Street,,,Cercola,NA,IT,80040,0,Samantha.J.Gilden@spambob.com,0348 4825699,1284,SW343 ,U.S.,22868126,4.11127E+15,VISA,1014,5418,
10674,Wesley Demello      ,684 Hickory Ridge Drive,,,Ceretolo,BO,IT,40033,0,Wesley.K.Demello@mailinator.com,0330 8706560,783,NW187 ,ES,9197162Z,6.01126E+15,Discover,411,5538,
10677,Bess Washington     ,955 Horseshoe Lane,,,Cerro Maggiore,MI,IT,20023,0,Bess.G.Washington@trashymail.com,0336 5990667,574,WE220 ,IT,IOATRW51S55L463E,5.50008E+15,Master Card,1217,9066,
10678,Glen Green          ,2726 Simpson Avenue,,,Cervera,,ES,25200,0,Glen.A.Green@trashymail.com,91-102-2278,379,SE403 ,FR,2.19111E+14,3.08892E+15,JCB,1109,5857,
10679,Jennifer Long       ,1727 Stanley Avenue,,,Cervera de Pisuerga,,ES,34840,0,Jennifer.L.Long@dodgeit.com,91-451-6628,278,WE289 ,U.S.,530990003,4.11157E+15,VISA,1117,5590,
10681,Crystal Cruz        ,184 Geraldine Lane,,,Cesano Boscone,MI,IT,20090,0,Crystal.R.Cruz@trashymail.com,0362 3642404,391,SE208 ,CA,975501099,3.08819E+15,JCB,813,3603,
10699,Janet Harris        ,2883 Valley Drive,,,Charlotte,NC,US,28202,0,Janet.A.Harris@pookmail.com,907-683-8810,90.3,NW184 ,ES,6878935A,3.08896E+15,JCB,1213,4287,
10682,Cecelia Vaughan     ,487 Turkey Pen Lane,,,Cesano Stazione,RM,IT,64,0,Cecelia.B.Vaughan@pookmail.com,0397 5146680,572,SW346 ,U.S.,251990002,4.11119E+15,VISA,1012,2776,
10683,Aaron Gossage       ,2572 Badger Pond Lane,,,Cessaniti,VV,IT,89816,0,Aaron.N.Gossage@pookmail.com,0321 9690752,892,NW187 ,ES,8189350Q,6.011E+15,Discover,913,6641,
10684,Frank Davis         ,57 Rinehart Road,,,Cesuna,VI,IT,36010,0,Frank.J.Davis@trashymail.com,0310 9976655,392,RP190 ,FR,2.35101E+14,3.08805E+15,JCB,1112,4439,
10686,Norris Landry       ,2082 Sunny Glen Lane,,,Chillerault,,FR,86100,0,Norris.A.Landry@dodgeit.com,03.73.87.48.61,0,WE220 ,UK,NY006155C,3.7E+14,American Express,311,4027,
12979,昭裕              ,天川,２３丁目１番１８号,,土浦市,茨城県,JP,3000818,0,akihiro-4-nomaru@csc.jp,0289-18-5897,6000.28,SE208 ,UK,PW146037C,6.01189E+15,Discover,212,1596,
10688,Shirley Meza        ,2485 Village View Drive,,,Champigny-sur-marne,,FR,94500,0,Shirley.J.Meza@dodgeit.com,04.95.30.35.54,57,SC394 ,IT,OUXSPU90A06E122P,3.7E+14,American Express,514,9016,
10689,Daniel Greenhill    ,2721 Eden Drive,,,Champs-sur-marne,,FR,77420,0,Daniel.B.Greenhill@pookmail.com,03.95.41.20.04,904.86,RP253 ,ES,2221558B,6.01159E+15,Discover,208,591,
10690,Chris Trevino       ,3234 Alpaca Way,,,Chandler,AZ,US,85226,0,Chris.C.Trevino@spambob.com,405-621-5315,1820.08,SC196 ,U.S.,22868098,4.11176E+15,VISA,811,8580,
10691,Scott Mace          ,1933 Hilltop Haven Drive,,,Chandler,AZ,US,85249,0,Scott.S.Mace@mailinator.com,954-880-5366,1820.08,SC199 ,IT,MWKLPY08P23A905F,3E+13,Diners Club,309,9492,
10692,Megan Escarcega     ,111 Winding Way,,,Chandler,AZ,US,85226,0,Megan.R.Escarcega@trashymail.com,603-747-7121,1820.08,WE151 ,ES,5114249S,3.7E+14,American Express,113,4428,
10693,Doris Lopez         ,4810 Layman Court,,,Chapel Hill,NC,US,27514,0,Doris.E.Lopez@trashymail.com,212-420-8607,0,SW142 ,ES,9841086F,3.08805E+15,JCB,413,1709,
10694,Stuart Acuna        ,4597 Farm Meadow Drive,,,Charleston,WV,US,25301,0,Stuart.L.Acuna@dodgeit.com,512-836-9104,352,SE133 ,ES,5727493X,3.08839E+15,JCB,1210,5965,
10696,Eloise Thompson     ,4753 Hope Street,,,Charleston,WV,US,25301,0,Eloise.R.Thompson@trashymail.com,989-501-1137,180.3,SE271 ,CA,152451274,6.01105E+15,Discover,210,3680,
10697,Jason Shackleford   ,3265 Burnside Avenue,,,Charlie,TX,US,76377,0,Jason.M.Shackleford@spambob.com,641-481-7929,6101,NE238 ,IT,HVYGUI62P09B968Y,6.01161E+15,Discover,408,3912,
10698,Charles Carson      ,4025 Pine Street,,,Charlotte,NC,US,28202,0,Charles.B.Carson@mailinator.com,310-515-3589,180.3,NW379 ,U.S.,22868225,3.7E+14,American Express,217,3131,
10701,Howard Osborne      ,1202 West Fork Street,,,Charlotte,NC,US,28211,0,Howard.J.Osborne@mailinator.com,251-545-1686,904.86,SW280 ,U.S.,22868191,3.08858E+15,JCB,1016,5239,
10702,Steven Arnett       ,1849 Metz Lane,,,Charlotte,NC,US,28209,0,Steven.V.Arnett@mailinator.com,239-293-5301,354,NC358 ,U.S.,640040001,3.08808E+15,JCB,309,8276,
10703,Kristine Orr        ,2131 Seltice Way,,,Charlotte,NC,US,28202,0,Kristine.R.Orr@dodgeit.com,586-574-0540,505,NE238 ,ES,X6600060A,4.11184E+15,VISA,1016,6108,
10704,Wendy Collins       ,4896 Riverwood Drive,,,Chartres,,FR,28000,0,Wendy.R.Collins@pookmail.com,03.21.55.28.00,904.86,SW145 ,FR,1.08055E+14,3.7E+14,American Express,709,5336,
10705,Wade Stimson        ,376 Hilltop Haven Drive,,,Chatham,ON,CA,N7M 5J7,0,Wade.L.Stimson@spambob.com,905-508-7829,90.3,NW181 ,IT,PAUKFM77M23D494F,3.0883E+15,JCB,1112,2552,
10706,Ricky Eaton         ,135 Lynn Ogden Lane,,,Chatham,ON,CA,N7M 2G9,0,Ricky.M.Eaton@pookmail.com,604-677-1970,0,SE208 ,CA,487305013,3E+13,Diners Club,710,6132,
10707,Harvey Schneider    ,2713 Burning Memory Lane,,,Chattanooga,TN,US,37421,0,Harvey.S.Schneider@trashymail.com,509-849-9897,304,SC262 ,CA,640612651,3.7E+14,American Express,908,8764,
10708,Santos Hernandez    ,2915 Hill Street,,,Chattanooga,TN,US,37408,0,Santos.F.Hernandez@spambob.com,972-343-5703,304,NE370 ,IT,YDLVRD04L59F689R,3E+13,Diners Club,312,8764,
10709,Clarence Whitfield  ,4223 Zimmerman Lane,,,Chattanooga,TN,US,37408,0,Clarence.M.Whitfield@pookmail.com,260-337-6154,180.3,SE139 ,UK,HZ545876B,3.7E+14,American Express,1015,2384,
10710,Jeffrey Roth        ,1307 North Avenue,,,CHEDDLETON,,UK,ST13 3PA,0,Jeffrey.J.Roth@mailinator.com,077 2062 5301,52,SC199 ,FR,8.01065E+14,3E+13,Diners Club,113,4606,
10711,Sheila Osborn       ,1864 Whitman Court,,,Chelmer,QLD,AU,4068,0,Sheila.D.Osborn@trashymail.com,(08) 8259 9153,354,SC259 ,U.S.,22867953,3.7E+14,American Express,115,2793,
10713,Antonio Bolton      ,259 Pinewood Avenue,,,Chelsea Heights,VIC,AU,3196,0,Antonio.H.Bolton@pookmail.com,(07) 5392 8942,0,SW211 ,CA,442463410,4.11118E+15,VISA,914,7651,
10714,Bernadette Thompson ,2143 North Bend River Road,,,CHELSWORTH,,UK,IP7 2RN,0,Bernadette.W.Thompson@pookmail.com,070 1010 4958,180.3,SE403 ,ES,2267658L,6.01162E+15,Discover,113,6987,
10715,Joel Barber         ,3906 Wilmar Farm Road,,,Cheraw,SC,US,29520,0,Joel.M.Barber@pookmail.com,765-821-0138,3780.51,SW274 ,IT,DKQUXX45B60I014B,4.11152E+15,VISA,809,8384,
10716,Gregory Nunez       ,4843 Chardonnay Drive,,,Cherokee,IA,US,51012,0,Gregory.G.Nunez@pookmail.com,815-351-7400,5869.4,SC256 ,FR,1.53079E+14,6.01153E+15,Discover,1110,3381,
